#{"t_start": 1685852382.8628893, "env_id": null}
r,l,t
-49368.092797,30,228.279184
-47323.226285,78,228.695732
-49173.575276,17,228.733286
-49331.4938,38,228.804482
319673.511341,1723,232.719219
-49490.68564,26,232.765097
-49587.640744,23,232.80499
-48714.400451,36,232.867919
-46321.373342,74,232.998571
-42355.747412,120,233.485827
232336.286979,1308,236.380203
-49345.074175,29,236.43104
-49331.176621,29,236.482901
-49463.744044,31,236.829263
-46487.398365,92,237.009502
-48649.725592,29,237.05985
