#{"t_start": 1686081766.938324, "env_id": null}
r,l,t
1.004,5,43.48434
1.004,5,43.494313
1.006,7,43.507278
1.006,7,43.519245
1.006,7,43.532212
1.006,7,43.545204
1.005,6,43.556148
1.005,6,43.567138
1.006,7,43.580649
1.008,9,43.596605
1.006,7,43.60855
1.005,6,43.619519
1.005,6,43.631487
1.005,6,43.642458
1.005,6,43.653428
1.006,7,43.666394
1.006,7,43.678872
1.006,7,43.692167
1.007,8,43.707103
1.008,9,43.723059
1.011,12,43.744004
1.007,8,43.757968
1.006,7,43.770933
1.006,7,43.783957
1.005,6,43.794904
1.007,8,43.80987
1.006,7,43.823959
1.005,6,43.835927
1.005,6,43.846267
1.005,6,43.858236
1.005,6,44.835255
1.005,6,44.847222
1.006,7,44.861185
1.006,7,44.876171
1.005,6,44.889111
1.006,7,44.903074
1.005,6,44.91504
1.006,7,44.930002
1.006,7,44.943963
1.006,7,44.958924
1.005,6,44.971315
1.005,6,44.984278
1.006,7,44.999027
1.005,6,45.01299
1.005,6,45.024959
1.005,6,45.035929
1.004,5,45.045902
1.004,5,45.054879
1.004,5,45.062857
1.004,5,45.071833
1.004,5,45.081807
1.004,5,45.090888
1.004,5,45.10086
1.004,5,45.109837
1.004,5,45.119811
1.004,5,45.128787
1.004,5,45.137762
1.004,5,45.147736
1.003,4,45.155715
1.003,4,45.163693
1.003,4,45.171672
1.003,4,45.178653
1.003,4,45.186627
1.003,4,45.193921
1.003,4,45.201899
1.003,4,45.209879
1.003,4,45.216859
1.003,4,45.224839
1.003,4,45.232817
1.003,4,45.241137
1.003,4,45.248119
1.003,4,45.256097
1.003,4,45.263392
1.003,4,45.271371
1.003,4,45.27935
1.004,5,45.288328
1.004,5,45.298303
1.004,5,45.308275
1.004,5,45.317251
1.005,6,45.328222
1.005,6,45.339192
1.005,6,45.350163
1.007,8,45.364981
1.006,7,45.377947
1.008,9,45.394925
1.012,13,45.417839
1.008,9,45.433798
1.006,7,45.44776
1.005,6,45.458733
1.005,6,45.469701
1.005,6,45.480671
1.006,7,45.493392
1.005,6,45.504361
1.005,6,45.51633
1.005,6,45.527301
1.005,6,45.538272
1.005,6,45.550262
1.006,7,45.562206
1.005,6,45.574201
1.005,6,45.585158
1.004,5,45.59463
1.004,5,45.604603
1.004,5,45.613579
1.004,5,45.622586
1.004,5,45.632552
1.003,4,45.639509
1.004,5,45.649483
1.004,5,45.659456
1.004,5,45.669429
1.004,5,45.679427
1.004,5,45.688379
1.004,5,45.69838
1.004,5,45.707329
1.004,5,45.716305
1.004,5,45.726277
1.004,5,45.736276
1.004,5,45.745227
1.004,5,45.754226
1.004,5,45.764176
1.004,5,45.773153
1.004,5,45.782876
1.004,5,45.793213
1.005,6,45.805182
1.006,7,45.817149
1.006,7,45.831111
1.006,7,45.844078
1.005,6,45.856045
1.006,7,45.86901
1.005,6,45.879981
1.006,7,45.893562
1.006,7,45.906527
1.007,8,45.92049
1.007,8,45.935477
1.005,6,45.946422
1.005,6,45.957391
1.005,6,45.968361
1.005,6,45.979333
1.004,5,45.988308
1.004,5,45.998281
1.004,5,46.009252
1.004,5,46.018229
1.004,5,46.027204
1.004,5,46.037178
1.004,5,46.046154
1.004,5,46.05513
1.004,5,46.064106
1.004,5,46.074079
1.004,5,46.083272
1.004,5,46.093245
1.005,6,46.104215
1.006,7,46.117181
1.005,6,46.127154
1.005,6,46.138125
1.005,6,46.15109
1.006,7,46.163059
1.007,8,46.178019
1.006,7,46.190798
1.012,13,46.214765
1.01,11,46.233685
1.009,10,46.251639
1.006,7,46.264605
1.005,6,46.275575
1.004,5,46.285547
1.005,6,46.296519
1.005,6,46.307491
1.005,6,46.319483
1.007,8,46.333292
1.006,7,46.345283
1.006,7,46.359222
1.005,6,46.369196
1.004,5,46.37956
1.004,5,46.388536
1.004,5,46.398509
1.004,5,46.408483
1.004,5,46.417459
1.004,5,46.426435
1.004,5,46.43544
1.004,5,46.445412
1.004,5,46.45436
1.004,5,46.463338
1.004,5,46.47331
1.004,5,46.482285
1.004,5,46.492283
1.004,5,46.501235
1.004,5,46.510236
1.004,5,46.520184
1.004,5,46.52916
1.004,5,46.538136
1.004,5,46.547112
1.004,5,46.557086
1.004,5,46.566063
1.004,5,46.575037
1.004,5,46.584038
1.004,5,46.593987
1.004,5,46.602962
1.004,5,46.612936
1.004,5,46.622936
1.004,5,46.631886
1.004,5,46.640861
1.004,5,46.649971
1.004,5,46.658971
1.005,6,46.669917
1.005,6,46.680888
1.005,6,46.692092
1.005,6,46.703061
1.005,6,46.714032
1.005,6,46.725002
1.006,7,46.737968
1.01,11,46.75797
1.007,8,46.771933
1.006,7,46.784902
1.006,7,46.797863
1.006,7,46.810828
1.006,7,46.823793
1.005,6,46.834791
1.005,6,46.846757
1.005,6,46.85761
1.005,6,46.86858
1.005,6,46.879552
1.004,5,46.889575
1.004,5,46.899524
1.005,6,46.910495
1.005,6,46.921466
1.005,6,46.931439
1.004,5,46.941412
1.004,5,46.950388
1.005,6,46.963354
1.004,5,46.972357
1.004,5,46.982302
1.004,5,46.991279
1.004,5,47.000254
1.004,5,47.010228
1.004,5,47.019231
1.004,5,47.02818
1.004,5,47.038182
1.005,6,47.048635
1.005,6,47.059595
1.008,9,47.075552
1.006,7,47.088915
1.006,7,47.101894
1.006,7,47.114869
1.007,8,47.129802
1.008,9,47.145759
1.006,7,47.157763
1.007,8,47.17269
1.005,6,47.183662
1.006,7,47.197169
1.005,6,47.208136
1.005,6,47.219106
1.005,6,47.230053
1.005,6,47.242021
1.008,9,47.257978
1.01,11,47.276952
1.007,8,47.291888
1.005,6,47.302859
1.005,6,47.313829
1.005,6,47.324799
1.005,6,47.335794
1.005,6,47.346741
1.004,5,47.356714
1.004,5,47.36569
1.004,5,47.374666
-0.377,624,48.47016
1.024,25,48.51504
1.008,9,48.531993
1.011,12,48.552939
1.006,7,48.565903
1.007,8,48.580864
1.014,15,49.508107
1.013,14,49.537897
1.011,12,49.563819
1.008,9,49.58277
1.007,8,49.598904
1.007,8,49.615857
1.006,7,49.630818
1.005,6,49.643783
1.005,6,49.65675
1.005,6,49.668717
1.005,6,49.68268
1.005,6,49.694655
1.005,6,49.70662
1.006,7,49.719585
1.007,8,49.733548
1.005,6,49.74452
1.005,6,49.75549
1.005,6,49.766461
1.004,5,49.776434
1.005,6,49.788053
1.005,6,49.799023
1.006,7,49.811989
1.006,7,49.825952
1.005,6,49.836874
1.005,6,49.848842
1.005,6,49.859813
1.005,6,49.870784
1.005,6,49.881754
